Start Time (UTC) = 1729570687.792529
Time interval = 800 us

Time	Ch01Gr01	Ch01Gr02	Ch01Gr03	Ch01Gr04	Ch01Gr05	Ch02Gr01	Ch02Gr02	Ch02Gr03	Ch02Gr04	Ch02Gr05
	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)	Wavelength (nm)
0.512000	1559.6588	1554.1285	1549.0625	1544.9362	1542.2112	1559.5074	1553.6377	1549.0312	1546.3759	1542.5576
0.512800	1559.6595	1554.1278	1549.0617	1544.9362	1542.2112	1559.5082	1553.6385	1549.0312	1546.3751	1542.5576
0.513600	1559.6588	1554.1270	1549.0617	1544.9370	1542.2112	1559.5082	1553.6385	1549.0312	1546.3767	1542.5576
0.514400	1559.6588	1554.1270	1549.0625	1544.9362	1542.2120	1559.5082	1553.6377	1549.0320	1546.3767	1542.5584
0.515200	1559.6588	1554.1278	1549.0625	1544.9370	1542.2120	1559.5082	1553.6385	1549.0320	1546.3759	1542.5584
0.516000	1559.6580	1554.1270	1549.0625	1544.9370	1542.2112	1559.5082	1553.6385	1549.0320	1546.3767	1542.5584
0.516800	1559.6588	1554.1270	1549.0633	1544.9370	1542.2120	1559.5090	1553.6377	1549.0328	1546.3759	1542.5584
0.517600	1559.6588	1554.1270	1549.0625	1544.9370	1542.2120	1559.5090	1553.6385	1549.0312	1546.3767	1542.5584
0.518400	1559.6572	1554.1270	1549.0633	1544.9370	1542.2112	1559.5074	1553.6385	1549.0328	1546.3767	1542.5584
0.519200	1559.6588	1554.1270	1549.0617	1544.9378	1542.2112	1559.5082	1553.6377	1549.0320	1546.3767	1542.5584
0.520000	1559.6580	1554.1270	1549.0633	1544.9370	1542.2112	1559.5074	1553.6377	1549.0320	1546.3767	1542.5584
0.520800	1559.6572	1554.1262	1549.0633	1544.9370	1542.2120	1559.5074	1553.6377	1549.0328	1546.3775	1542.5592
0.521600	1559.6580	1554.1270	1549.0633	1544.9370	1542.2128	1559.5082	1553.6377	1549.0320	1546.3767	1542.5592
0.522400	1559.6572	1554.1270	1549.0641	1544.9378	1542.2120	1559.5082	1553.6385	1549.0320	1546.3767	1542.5584
0.523200	1559.6572	1554.1270	1549.0641	1544.9370	1542.2120	1559.5074	1553.6377	1549.0328	1546.3775	1542.5592
0.524000	1559.6572	1554.1270	1549.0633	1544.9370	1542.2128	1559.5074	1553.6385	1549.0320	1546.3775	1542.5584
0.524800	1559.6572	1554.1278	1549.0625	1544.9378	1542.2120	1559.5082	1553.6385	1549.0320	1546.3775	1542.5584
0.525600	1559.6572	1554.1270	1549.0625	1544.9385	1542.2120	1559.5082	1553.6385	1549.0328	1546.3767	1542.5592
0.526400	1559.6564	1554.1278	1549.0641	1544.9385	1542.2128	1559.5074	1553.6377	1549.0320	1546.3775	1542.5592
0.527200	1559.6564	1554.1270	1549.0633	1544.9385	1542.2120	1559.5074	1553.6377	1549.0328	1546.3783	1542.5592
0.528000	1559.6564	1554.1270	1549.0641	1544.9378	1542.2128	1559.5066	1553.6377	1549.0328	1546.3783	1542.5592
0.528800	1559.6556	1554.1270	1549.0633	1544.9378	1542.2120	1559.5066	1553.6377	1549.0320	1546.3790	1542.5592
0.529600	1559.6564	1554.1270	1549.0633	1544.9385	1542.2128	1559.5074	1553.6377	1549.0336	1546.3783	1542.5592
0.530400	1559.6556	1554.1278	1549.0641	1544.9378	1542.2128	1559.5066	1553.6385	1549.0320	1546.3775	1542.5599
0.531200	1559.6556	1554.1270	1549.0633	1544.9385	1542.2120	1559.5082	1553.6377	1549.0312	1546.3783	1542.5592
0.532000	1559.6556	1554.1270	1549.0633	1544.9378	1542.2135	1559.5066	1553.6377	1549.0320	1546.3790	1542.5599
0.532800	1559.6548	1554.1262	1549.0633	1544.9385	1542.2135	1559.5058	1553.6377	1549.0320	1546.3783	1542.5599
0.533600	1559.6556	1554.1262	1549.0641	1544.9385	1542.2120	1559.5058	1553.6377	1549.0320	1546.3790	1542.5592
0.534400	1559.6556	1554.1262	1549.0649	1544.9385	1542.2135	1559.5082	1553.6385	1549.0336	1546.3775	1542.5599
0.535200	1559.6556	1554.1262	1549.0641	1544.9393	1542.2135	1559.5066	1553.6377	1549.0328	1546.3790	1542.5599
0.536000	1559.6548	1554.1270	1549.0656	1544.9385	1542.2135	1559.5058	1553.6377	1549.0328	1546.3790	1542.5599
0.536800	1559.6540	1554.1270	1549.0656	1544.9378	1542.2135	1559.5058	1553.6377	1549.0328	1546.3783	1542.5599
0.537600	1559.6540	1554.1262	1549.0649	1544.9385	1542.2143	1559.5066	1553.6370	1549.0328	1546.3783	1542.5607
0.538400	1559.6548	1554.1254	1549.0649	1544.9385	1542.2135	1559.5066	1553.6377	1549.0328	1546.3783	1542.5599
0.539200	1559.6540	1554.1262	1549.0649	1544.9393	1542.2135	1559.5066	1553.6370	1549.0336	1546.3783	1542.5599
0.540000	1559.6540	1554.1262	1549.0649	1544.9385	1542.2135	1559.5074	1553.6377	1549.0328	1546.3790	1542.5607
0.540800	1559.6532	1554.1270	1549.0641	1544.9393	1542.2128	1559.5058	1553.6377	1549.0328	1546.3783	1542.5607
0.541600	1559.6540	1554.1262	1549.0664	1544.9393	1542.2135	1559.5050	1553.6370	1549.0336	1546.3783	1542.5607
0.542400	1559.6532	1554.1262	1549.0649	1544.9378	1542.2143	1559.5066	1553.6377	1549.0328	1546.3798	1542.5599
0.543200	1559.6532	1554.1270	1549.0649	1544.9385	1542.2135	1559.5066	1553.6385	1549.0328	1546.3790	1542.5599
0.544000	1559.6532	1554.1262	1549.0656	1544.9385	1542.2143	1559.5058	1553.6377	1549.0336	1546.3790	1542.5607
0.544800	1559.6524	1554.1254	1549.0664	1544.9385	1542.2143	1559.5050	1553.6362	1549.0336	1546.3790	1542.5615
0.545600	1559.6524	1554.1262	1549.0656	1544.9393	1542.2143	1559.5050	1553.6370	1549.0328	1546.3790	1542.5607
0.546400	1559.6532	1554.1254	1549.0641	1544.9393	1542.2151	1559.5058	1553.6377	1549.0328	1546.3798	1542.5615
0.547200	1559.6524	1554.1262	1549.0649	1544.9393	1542.2143	1559.5058	1553.6377	1549.0336	1546.3798	1542.5615
0.548000	1559.6524	1554.1262	1549.0656	1544.9393	1542.2143	1559.5050	1553.6370	1549.0336	1546.3798	1542.5615
0.548800	1559.6516	1554.1262	1549.0656	1544.9401	1542.2151	1559.5058	1553.6377	1549.0336	1546.3798	1542.5615
0.549600	1559.6524	1554.1262	1549.0656	1544.9393	1542.2143	1559.5050	1553.6377	1549.0344	1546.3798	1542.5615
0.550400	1559.6516	1554.1254	1549.0656	1544.9393	1542.2143	1559.5050	1553.6370	1549.0344	1546.3798	1542.5607
0.551200	1559.6508	1554.1262	1549.0656	1544.9401	1542.2151	1559.5043	1553.6370	1549.0336	1546.3798	1542.5615
0.552000	1559.6516	1554.1262	1549.0664	1544.9401	1542.2159	1559.5043	1553.6377	1549.0328	1546.3798	1542.5615
0.552800	1559.6508	1554.1262	1549.0664	1544.9393	1542.2151	1559.5043	1553.6370	1549.0328	1546.3806	1542.5615
0.553600	1559.6508	1554.1254	1549.0656	1544.9393	1542.2151	1559.5050	1553.6377	1549.0336	1546.3806	1542.5615
0.554400	1559.6508	1554.1262	1549.0664	1544.9401	1542.2151	1559.5058	1553.6370	1549.0336	1546.3798	1542.5615
0.555200	1559.6508	1554.1254	1549.0656	1544.9401	1542.2151	1559.5050	1553.6377	1549.0336	1546.3806	1542.5623
0.556000	1559.6500	1554.1262	1549.0664	1544.9393	1542.2151	1559.5050	1553.6377	1549.0336	1546.3806	1542.5615
0.556800	1559.6500	1554.1254	1549.0680	1544.9393	1542.2151	1559.5035	1553.6362	1549.0336	1546.3798	1542.5623
0.557600	1559.6500	1554.1246	1549.0664	1544.9401	1542.2151	1559.5043	1553.6370	1549.0336	1546.3814	1542.5623
0.558400	1559.6492	1554.1262	1549.0656	1544.9401	1542.2159	1559.5035	1553.6370	1549.0336	1546.3806	1542.5623
0.559200	1559.6492	1554.1262	1549.0672	1544.9401	1542.2159	1559.5027	1553.6362	1549.0336	1546.3814	1542.5630
0.560000	1559.6492	1554.1246	1549.0649	1544.9393	1542.2151	1559.5035	1553.6370	1549.0328	1546.3814	1542.5623
0.560800	1559.6500	1554.1246	1549.0656	1544.9409	1542.2159	1559.5043	1553.6370	1549.0336	1546.3814	1542.5630
0.561600	1559.6500	1554.1254	1549.0672	1544.9401	1542.2159	1559.5043	1553.6370	1549.0336	1546.3814	1542.5623
0.562400	1559.6492	1554.1254	1549.0664	1544.9409	1542.2159	1559.5043	1553.6362	1549.0344	1546.3814	1542.5630
0.563200	1559.6492	1554.1262	1549.0664	1544.9409	1542.2166	1559.5035	1553.6370	1549.0336	1546.3814	1542.5630
0.564000	1559.6485	1554.1254	1549.0672	1544.9393	1542.2159	1559.5035	1553.6370	1549.0344	1546.3829	1542.5630
0.564800	1559.6477	1554.1246	1549.0664	1544.9401	1542.2159	1559.5027	1553.6362	1549.0344	1546.3822	1542.5630
0.565600	1559.6492	1554.1246	1549.0680	1544.9401	1542.2166	1559.5043	1553.6370	1549.0344	1546.3814	1542.5630
0.566400	1559.6485	1554.1262	1549.0664	1544.9401	1542.2159	1559.5035	1553.6377	1549.0336	1546.3822	1542.5630
0.567200	1559.6485	1554.1246	1549.0672	1544.9409	1542.2166	1559.5043	1553.6362	1549.0344	1546.3822	1542.5638
0.568000	1559.6477	1554.1246	1549.0672	1544.9409	1542.2166	1559.5027	1553.6362	1549.0344	1546.3806	1542.5638
0.568800	1559.6477	1554.1254	1549.0664	1544.9409	1542.2166	1559.5019	1553.6370	1549.0344	1546.3822	1542.5630
0.569600	1559.6477	1554.1246	1549.0672	1544.9417	1542.2159	1559.5043	1553.6370	1549.0344	1546.3814	1542.5638
0.570400	1559.6477	1554.1246	1549.0672	1544.9409	1542.2174	1559.5027	1553.6370	1549.0336	1546.3822	1542.5638
0.571200	1559.6469	1554.1246	1549.0664	1544.9424	1542.2166	1559.5027	1553.6362	1549.0344	1546.3822	1542.5638
0.572000	1559.6469	1554.1254	1549.0664	1544.9417	1542.2166	1559.5027	1553.6362	1549.0344	1546.3822	1542.5638
0.572800	1559.6469	1554.1254	1549.0672	1544.9417	1542.2159	1559.5035	1553.6370	1549.0344	1546.3829	1542.5638
0.573600	1559.6461	1554.1246	1549.0672	1544.9409	1542.2174	1559.5019	1553.6370	1549.0352	1546.3829	1542.5646
0.574400	1559.6461	1554.1254	1549.0680	1544.9409	1542.2174	1559.5019	1553.6362	1549.0352	1546.3822	1542.5646
0.575200	1559.6453	1554.1246	1549.0680	1544.9409	1542.2174	1559.5011	1553.6362	1549.0352	1546.3822	1542.5638
0.576000	1559.6461	1554.1238	1549.0688	1544.9401	1542.2174	1559.5011	1553.6362	1549.0352	1546.3822	1542.5646
0.576800	1559.6429	1554.1238	1549.0680	1544.9409	1542.2174	1559.5027	1553.6362	1549.0344	1546.3837	1542.5646
0.577600	1559.6429	1554.1238	1549.0680	1544.9409	1542.2182	1559.5027	1553.6362	1549.0344	1546.3822	1542.5646
0.578400	1559.6453	1554.1254	1549.0680	1544.9424	1542.2174	1559.5011	1553.6370	1549.0344	1546.3845	1542.5646
0.579200	1559.6429	1554.1254	1549.0688	1544.9417	1542.2174	1559.5011	1553.6362	1549.0352	1546.3829	1542.5646
0.580000	1559.6421	1554.1246	1549.0688	1544.9417	1542.2182	1559.5011	1553.6370	1549.0352	1546.3829	1542.5646
0.580800	1559.6421	1554.1246	1549.0672	1544.9424	1542.2182	1559.5019	1553.6362	1549.0344	1546.3845	1542.5654
0.581600	1559.6429	1554.1246	1549.0680	1544.9417	1542.2174	1559.5011	1553.6362	1549.0352	1546.3837	1542.5654
0.582400	1559.6421	1554.1246	1549.0688	1544.9424	1542.2174	1559.5019	1553.6362	1549.0352	1546.3829	1542.5654
0.583200	1559.6413	1554.1246	1549.0688	1544.9424	1542.2182	1559.5019	1553.6362	1549.0352	1546.3837	1542.5654
0.584000	1559.6413	1554.1246	1549.0688	1544.9417	1542.2174	1559.4995	1553.6362	1549.0352	1546.3837	1542.5646
0.584800	1559.6421	1554.1230	1549.0672	1544.9432	1542.2182	1559.5011	1553.6354	1549.0352	1546.3837	1542.5654
0.585600	1559.6421	1554.1246	1549.0680	1544.9424	1542.2182	1559.5011	1553.6362	1549.0352	1546.3845	1542.5654
0.586400	1559.6413	1554.1238	1549.0672	1544.9424	1542.2182	1559.5003	1553.6362	1549.0352	1546.3837	1542.5661
0.587200	1559.6421	1554.1246	1549.0680	1544.9417	1542.2182	1559.5011	1553.6362	1549.0359	1546.3837	1542.5654
0.588000	1559.6413	1554.1246	1549.0688	1544.9424	1542.2182	1559.5003	1553.6354	1549.0352	1546.3845	1542.5661
0.588800	1559.6405	1554.1246	1549.0695	1544.9424	1542.2182	1559.5003	1553.6354	1549.0359	1546.3837	1542.5661
0.589600	1559.6405	1554.1246	1549.0688	1544.9432	1542.2182	1559.4995	1553.6370	1549.0359	1546.3845	1542.5661
0.590400	1559.6413	1554.1246	1549.0688	1544.9424	1542.2182	1559.5011	1553.6362	1549.0359	1546.3837	1542.5669
0.591200	1559.6405	1554.1238	1549.0688	1544.9432	1542.2190	1559.5003	1553.6354	1549.0352	1546.3845	1542.5669
0.592000	1559.6397	1554.1246	1549.0688	1544.9432	1542.2182	1559.4995	1553.6354	1549.0352	1546.3853	1542.5669
0.592800	1559.6397	1554.1246	1549.0688	1544.9424	1542.2190	1559.5003	1553.6362	1549.0352	1546.3853	1542.5669
0.593600	1559.6397	1554.1238	1549.0688	1544.9432	1542.2190	1559.5011	1553.6354	1549.0359	1546.3845	1542.5669
0.594400	1559.6397	1554.1238	1549.0695	1544.9432	1542.2182	1559.4995	1553.6354	1549.0359	1546.3853	1542.5669
0.595200	1559.6397	1554.1238	1549.0695	1544.9432	1542.2190	1559.5003	1553.6362	1549.0352	1546.3853	1542.5669
0.596000	1559.6405	1554.1230	1549.0688	1544.9440	1542.2190	1559.4995	1553.6354	1549.0359	1546.3837	1542.5677
0.596800	1559.6389	1554.1254	1549.0695	1544.9432	1542.2197	1559.4987	1553.6354	1549.0359	1546.3853	1542.5677
0.597600	1559.6397	1554.1238	1549.0695	1544.9432	1542.2197	1559.5003	1553.6354	1549.0359	1546.3853	1542.5677
0.598400	1559.6389	1554.1238	1549.0695	1544.9432	1542.2205	1559.4987	1553.6346	1549.0359	1546.3853	1542.5677
0.599200	1559.6389	1554.1230	1549.0695	1544.9432	1542.2190	1559.5003	1553.6346	1549.0359	1546.3861	1542.5677
0.600000	1559.6382	1554.1246	1549.0695	1544.9440	1542.2190	1559.4987	1553.6354	1549.0352	1546.3861	1542.5677
0.600800	1559.6389	1554.1246	1549.0695	1544.9440	1542.2197	1559.4995	1553.6362	1549.0359	1546.3853	1542.5685
0.601600	1559.6389	1554.1238	1549.0695	1544.9440	1542.2197	1559.5011	1553.6346	1549.0367	1546.3868	1542.5685
0.602400	1559.6382	1554.1246	1549.0711	1544.9432	1542.2197	1559.4995	1553.6346	1549.0367	1546.3853	1542.5685
0.603200	1559.6382	1554.1222	1549.0703	1544.9432	1542.2197	1559.4995	1553.6346	1549.0359	1546.3907	1542.5685
0.604000	1559.6382	1554.1230	1549.0703	1544.9448	1542.2197	1559.4995	1553.6338	1549.0367	1546.3853	1542.5685
0.604800	1559.6382	1554.1246	1549.0703	1544.9448	1542.2205	1559.4987	1553.6354	1549.0359	1546.3861	1542.5685
0.605600	1559.6382	1554.1238	1549.0703	1544.9448	1542.2197	1559.4987	1553.6346	1549.0367	1546.3915	1542.5685
0.606400	1559.6374	1554.1230	1549.0703	1544.9448	1542.2205	1559.5003	1553.6346	1549.0367	1546.3861	1542.5685
0.607200	1559.6382	1554.1238	1549.0703	1544.9440	1542.2197	1559.4995	1553.6346	1549.0367	1546.3923	1542.5692
0.608000	1559.6374	1554.1238	1549.0711	1544.9440	1542.2205	1559.4995	1553.6346	1549.0375	1546.3868	1542.5692
0.608800	1559.6374	1554.1230	1549.0703	1544.9440	1542.2197	1559.4987	1553.6346	1549.0367	1546.3868	1542.5685
0.609600	1559.6366	1554.1238	1549.0711	1544.9448	1542.2205	1559.4987	1553.6346	1549.0367	1546.3915	1542.5700
0.610400	1559.6374	1554.1246	1549.0719	1544.9440	1542.2205	1559.4987	1553.6346	1549.0367	1546.3907	1542.5692
0.611200	1559.6374	1554.1238	1549.0703	1544.9448	1542.2205	1559.4987	1553.6346	1549.0367	1546.3915	1542.5700
0.612000	1559.6374	1554.1238	1549.0711	1544.9448	1542.2205	1559.4987	1553.6346	1549.0375	1546.3923	1542.5692
0.612800	1559.6358	1554.1238	1549.0719	1544.9440	1542.2205	1559.4979	1553.6338	1549.0383	1546.3915	1542.5692
0.613600	1559.6366	1554.1230	1549.0711	1544.9455	1542.2205	1559.4987	1553.6346	1549.0375	1546.3868	1542.5700
0.614400	1559.6366	1554.1238	1549.0719	1544.9448	1542.2221	1559.4979	1553.6354	1549.0375	1546.3931	1542.5708
0.615200	1559.6366	1554.1238	1549.0719	1544.9455	1542.2213	1559.4979	1553.6338	1549.0375	1546.3923	1542.5700
0.616000	1559.6366	1554.1238	1549.0719	1544.9455	1542.2221	1559.4987	1553.6346	1549.0383	1546.3923	1542.5708
0.616800	1559.6358	1554.1238	1549.0711	1544.9463	1542.2213	1559.4987	1553.6346	1549.0375	1546.3931	1542.5708
0.617600	1559.6366	1554.1238	1549.0719	1544.9455	1542.2213	1559.4979	1553.6346	1549.0383	1546.3915	1542.5708
0.618400	1559.6366	1554.1238	1549.0727	1544.9455	1542.2221	1559.4987	1553.6346	1549.0383	1546.3931	1542.5716
0.619200	1559.6366	1554.1230	1549.0719	1544.9463	1542.2221	1559.4995	1553.6346	1549.0375	1546.3938	1542.5716
0.620000	1559.6358	1554.1238	1549.0727	1544.9455	1542.2221	1559.4979	1553.6346	1549.0375	1546.3931	1542.5716
0.620800	1559.6366	1554.1238	1549.0719	1544.9463	1542.2221	1559.4987	1553.6346	1549.0375	1546.3938	1542.5716
0.621600	1559.6358	1554.1238	1549.0719	1544.9455	1542.2221	1559.4979	1553.6354	1549.0375	1546.3938	1542.5708
0.622400	1559.6366	1554.1238	1549.0719	1544.9455	1542.2221	1559.4979	1553.6346	1549.0383	1546.3938	1542.5716
0.623200	1559.6358	1554.1238	1549.0727	1544.9471	1542.2221	1559.4971	1553.6346	1549.0383	1546.3931	1542.5716
0.624000	1559.6350	1554.1246	1549.0727	1544.9463	1542.2213	1559.4971	1553.6346	1549.0383	1546.3938	1542.5716
0.624800	1559.6366	1554.1254	1549.0719	1544.9463	1542.2221	1559.4987	1553.6346	1549.0383	1546.3946	1542.5716
0.625600	1559.6350	1554.1238	1549.0727	1544.9471	1542.2228	1559.4987	1553.6346	1549.0391	1546.3938	1542.5723
0.626400	1559.6358	1554.1238	1549.0727	1544.9471	1542.2228	1559.4979	1553.6346	1549.0383	1546.3954	1542.5723
0.627200	1559.6350	1554.1238	1549.0719	1544.9479	1542.2221	1559.4979	1553.6346	1549.0383	1546.3946	1542.5723
0.628000	1559.6350	1554.1230	1549.0735	1544.9463	1542.2228	1559.4987	1553.6338	1549.0383	1546.3954	1542.5731
0.628800	1559.6350	1554.1238	1549.0735	1544.9471	1542.2228	1559.4979	1553.6346	1549.0391	1546.3946	1542.5723
0.629600	1559.6350	1554.1238	1549.0727	1544.9471	1542.2228	1559.4979	1553.6346	1549.0391	1546.3954	1542.5731
0.630400	1559.6342	1554.1238	1549.0727	1544.9471	1542.2228	1559.4963	1553.6346	1549.0391	1546.3954	1542.5731
0.631200	1559.6350	1554.1238	1549.0727	1544.9463	1542.2228	1559.4971	1553.6346	1549.0383	1546.3954	1542.5731
0.632000	1559.6342	1554.1230	1549.0735	1544.9479	1542.2236	1559.4979	1553.6338	1549.0391	1546.3946	1542.5731
0.632800	1559.6342	1554.1238	1549.0742	1544.9471	1542.2228	1559.4971	1553.6346	1549.0383	1546.3954	1542.5731
0.633600	1559.6342	1554.1246	1549.0735	1544.9479	1542.2228	1559.4963	1553.6338	1549.0391	1546.3954	1542.5731
0.634400	1559.6334	1554.1238	1549.0735	1544.9479	1542.2236	1559.4963	1553.6346	1549.0391	1546.3954	1542.5739
0.635200	1559.6342	1554.1238	1549.0742	1544.9479	1542.2236	1559.4971	1553.6338	1549.0398	1546.3946	1542.5739
0.636000	1559.6342	1554.1238	1549.0735	1544.9479	1542.2236	1559.4971	1553.6338	1549.0383	1546.3962	1542.5731
0.636800	1559.6342	1554.1238	1549.0750	1544.9479	1542.2236	1559.4979	1553.6338	1549.0398	1546.3946	1542.5739
0.637600	1559.6334	1554.1230	1549.0735	1544.9487	1542.2236	1559.4963	1553.6338	1549.0391	1546.3946	1542.5747
0.638400	1559.6342	1554.1230	1549.0742	1544.9494	1542.2244	1559.4979	1553.6338	1549.0398	1546.3946	1542.5747
0.639200	1559.6334	1554.1254	1549.0742	1544.9487	1542.2236	1559.4979	1553.6354	1549.0398	1546.3954	1542.5747
0.640000	1559.6334	1554.1246	1549.0742	1544.9494	1542.2236	1559.4963	1553.6346	1549.0398	1546.3962	1542.5747
0.640800	1559.6334	1554.1246	1549.0750	1544.9487	1542.2236	1559.4963	1553.6354	1549.0398	1546.3954	1542.5747
0.641600	1559.6334	1554.1238	1549.0750	1544.9487	1542.2236	1559.4963	1553.6338	1549.0391	1546.3954	1542.5754
0.642400	1559.6334	1554.1238	1549.0750	1544.9494	1542.2244	1559.4971	1553.6338	1549.0398	1546.3962	1542.5747
0.643200	1559.6334	1554.1230	1549.0750	1544.9494	1542.2244	1559.4971	1553.6338	1549.0398	1546.3970	1542.5747
0.644000	1559.6334	1554.1238	1549.0750	1544.9494	1542.2244	1559.4963	1553.6346	1549.0398	1546.3954	1542.5754
0.644800	1559.6334	1554.1246	1549.0742	1544.9494	1542.2244	1559.4971	1553.6346	1549.0398	1546.3970	1542.5754
0.645600	1559.6326	1554.1230	1549.0750	1544.9494	1542.2244	1559.4971	1553.6330	1549.0398	1546.3962	1542.5754
0.646400	1559.6334	1554.1238	1549.0750	1544.9502	1542.2252	1559.4971	1553.6338	1549.0406	1546.3970	1542.5762
0.647200	1559.6326	1554.1254	1549.0750	1544.9502	1542.2259	1559.4979	1553.6346	1549.0398	1546.3962	1542.5762
0.648000	1559.6326	1554.1238	1549.0742	1544.9502	1542.2244	1559.4955	1553.6346	1549.0398	1546.3977	1542.5762
0.648800	1559.6318	1554.1246	1549.0742	1544.9510	1542.2244	1559.4971	1553.6346	1549.0398	1546.3977	1542.5762
0.649600	1559.6326	1554.1238	1549.0766	1544.9502	1542.2259	1559.4963	1553.6338	1549.0398	1546.3977	1542.5770
0.650400	1559.6326	1554.1238	1549.0758	1544.9502	1542.2259	1559.4963	1553.6330	1549.0406	1546.3977	1542.5770
0.651200	1559.6318	1554.1238	1549.0750	1544.9502	1542.2259	1559.4971	1553.6338	1549.0406	1546.3985	1542.5770
0.652000	1559.6318	1554.1238	1549.0758	1544.9510	1542.2259	1559.4971	1553.6338	1549.0406	1546.3977	1542.5770
0.652800	1559.6310	1554.1238	1549.0774	1544.9510	1542.2252	1559.4963	1553.6338	1549.0406	1546.3970	1542.5770
0.653600	1559.6318	1554.1238	1549.0758	1544.9518	1542.2252	1559.4963	1553.6338	1549.0406	1546.3993	1542.5770
0.654400	1559.6318	1554.1238	1549.0766	1544.9510	1542.2267	1559.4963	1553.6330	1549.0406	1546.3977	1542.5778
0.655200	1559.6310	1554.1238	1549.0758	1544.9510	1542.2259	1559.4963	1553.6338	1549.0414	1546.3977	1542.5778
0.656000	1559.6310	1554.1230	1549.0766	1544.9510	1542.2267	1559.4955	1553.6330	1549.0398	1546.3970	1542.5778
0.656800	1559.6302	1554.1230	1549.0774	1544.9510	1542.2259	1559.4955	1553.6322	1549.0414	1546.3985	1542.5778
0.657600	1559.6310	1554.1238	1549.0766	1544.9510	1542.2259	1559.4955	1553.6338	1549.0406	1546.3985	1542.5785
0.658400	1559.6310	1554.1238	1549.0766	1544.9518	1542.2267	1559.4955	1553.6330	1549.0414	1546.3993	1542.5785
0.659200	1559.6310	1554.1230	1549.0766	1544.9510	1542.2267	1559.4963	1553.6322	1549.0414	1546.3985	1542.5785
0.660000	1559.6310	1554.1230	1549.0766	1544.9518	1542.2267	1559.4963	1553.6322	1549.0414	1546.3985	1542.5785
0.660800	1559.6302	1554.1238	1549.0781	1544.9518	1542.2267	1559.4955	1553.6330	1549.0414	1546.3985	1542.5785
0.661600	1559.6302	1554.1222	1549.0774	1544.9518	1542.2267	1559.4955	1553.6330	1549.0414	1546.3985	1542.5793
0.662400	1559.6302	1554.1238	1549.0774	1544.9525	1542.2275	1559.4963	1553.6330	1549.0414	1546.3985	1542.5793
0.663200	1559.6294	1554.1246	1549.0774	1544.9525	1542.2267	1559.4947	1553.6338	1549.0414	1546.3993	1542.5785
0.664000	1559.6286	1554.1230	1549.0774	1544.9525	1542.2267	1559.4947	1553.6330	1549.0422	1546.3993	1542.5793
0.664800	1559.6302	1554.1230	1549.0774	1544.9525	1542.2267	1559.4955	1553.6330	1549.0414	1546.4001	1542.5793
0.665600	1559.6294	1554.1230	1549.0774	1544.9525	1542.2259	1559.4963	1553.6330	1549.0414	1546.4001	1542.5785
0.666400	1559.6294	1554.1222	1549.0789	1544.9525	1542.2283	1559.4963	1553.6322	1549.0422	1546.4001	1542.5801
0.667200	1559.6294	1554.1238	1549.0781	1544.9541	1542.2275	1559.4955	1553.6330	1549.0414	1546.4009	1542.5801
0.668000	1559.6286	1554.1230	1549.0781	1544.9533	1542.2267	1559.4947	1553.6322	1549.0422	1546.4001	1542.5801
0.668800	1559.6294	1554.1238	1549.0781	1544.9541	1542.2267	1559.4947	1553.6322	1549.0422	1546.4001	1542.5801
0.669600	1559.6286	1554.1238	1549.0781	1544.9533	1542.2267	1559.4947	1553.6330	1549.0422	1546.4009	1542.5801
0.670400	1559.6279	1554.1230	1549.0766	1544.9541	1542.2275	1559.4947	1553.6322	1549.0422	1546.4001	1542.5801
0.671200	1559.6286	1554.1238	1549.0789	1544.9533	1542.2283	1559.4955	1553.6330	1549.0430	1546.4009	1542.5809
0.672000	1559.6279	1554.1230	1549.0789	1544.9541	1542.2283	1559.4947	1553.6322	1549.0430	1546.4009	1542.5809
0.672800	1559.6279	1554.1238	1549.0789	1544.9533	1542.2283	1559.4947	1553.6315	1549.0422	1546.4009	1542.5816
0.673600	1559.6279	1554.1230	1549.0797	1544.9541	1542.2283	1559.4940	1553.6315	1549.0430	1546.4016	1542.5816
0.674400	1559.6279	1554.1238	1549.0797	1544.9541	1542.2290	1559.4947	1553.6322	1549.0422	1546.4009	1542.5816
0.675200	1559.6271	1554.1230	1549.0805	1544.9541	1542.2290	1559.4947	1553.6322	1549.0430	1546.4009	1542.5824
0.676000	1559.6271	1554.1230	1549.0789	1544.9549	1542.2290	1559.4947	1553.6322	1549.0422	1546.4009	1542.5816
0.676800	1559.6271	1554.1230	1549.0789	1544.9556	1542.2283	1559.4947	1553.6315	1549.0430	1546.4009	1542.5816
0.677600	1559.6271	1554.1230	1549.0797	1544.9541	1542.2283	1559.4940	1553.6322	1549.0430	1546.4009	1542.5824
0.678400	1559.6271	1554.1238	1549.0797	1544.9556	1542.2290	1559.4940	1553.6322	1549.0422	1546.4024	1542.5824
0.679200	1559.6263	1554.1230	1549.0797	1544.9556	1542.2290	1559.4932	1553.6315	1549.0430	1546.4016	1542.5824
0.680000	1559.6263	1554.1230	1549.0805	1544.9556	1542.2290	1559.4932	1553.6315	1549.0445	1546.4016	1542.5832
